,Applicant ID,Application Date,Age,Cibil Score,Loan Type,Loan Amount,Interest Rate,Date Open,Date Close,EMI Amount,Credit Limit,Current Balance,dpd String,High Credit Amount,Postalcode
8385,4483,07-12-2022,26,510,Personal Loan,547450,12.1,19-11-2022,13-09-2023,66241.45,45897,36889,"150,30,120,0,30,60,0,90,0,0,120,120,0,90,0,120,60,150,180,0,0,0,0,30,0,0,0,0,0,0",18197,21820
8386,2922,13-10-2022,39,358,Home Loan,370044,13.07,11-09-2022,14-07-2023,48364.75,74358,32289,"150,120,150,0,150,0,0,120,0,30,180,0,0,0,0,0,0,0,150,0,0,180,0,0,120,0,0,0,0,0",22793,82351
8387,5553,12-05-2023,43,437,Home Loan,434138,7.4,12-02-2023,28-07-2023,32126.21,58386,57939,"0,150,180,120,150,0,0,0,60,60,180,150,0,0,0,0,0,150,0,0,0,0,60,60,150,0,0,0,0,0",8384,73870
8388,5373,27-11-2022,51,619,Home Loan,479280,8.68,29-08-2022,15-11-2023,41601.5,71860,46761,"30,0,60,0,0,0,0,0,30,0,150,90,150,30,0,0,90,60,0,0,180,0,0,60,0,90,30,0,0,0",27933,36425
8389,1198,29-08-2022,32,496,Personal Loan,145040,13.09,21-02-2023,12-11-2023,18985.74,56641,40801,"0,0,90,0,120,0,0,0,0,0,120,90,120,60,0,0,30,150,0,0,0,30,90,0,0,90,0,180,90,180",12557,32827
8390,8494,16-04-2023,39,308,Auto Loan,611194,9.32,13-02-2023,13-05-2024,56963.28,77492,28600,"0,150,120,150,0,90,150,0,120,0,180,180,30,180,0,0,0,0,0,30,0,0,30,30,30,0,150,0,0,0",65020,30127
8391,9120,06-07-2022,28,342,Home Loan,196930,9.11,03-06-2023,15-05-2024,17940.32,44448,6242,"0,0,0,150,0,0,90,30,0,0,0,0,0,90,90,0,180,30,0,0,60,0,0,0,0,0,120,0,0,90",24995,48730
8392,3317,11-05-2023,41,726,Auto Loan,471548,9.45,04-04-2023,30-05-2024,44561.29,73727,6743,"120,90,0,30,0,0,60,180,0,0,90,0,0,30,0,150,30,180,0,90,0,0,0,30,0,0,30,180,0,180",20362,65006
8393,7258,22-07-2022,45,556,Personal Loan,834932,6.0,17-07-2022,12-08-2023,50095.92,20721,12129,"0,150,0,180,180,150,180,0,0,0,150,0,0,0,60,90,0,60,150,90,30,0,0,150,60,30,60,0,150,180",18492,46069
8394,1051,23-04-2023,60,340,Auto Loan,708123,9.81,23-05-2023,14-04-2024,69466.87,33747,23542,"0,150,0,0,0,60,0,0,0,0,0,150,0,90,0,0,120,0,0,0,0,60,0,0,60,0,180,0,120,150",17982,17763
8395,3696,15-08-2022,56,466,Personal Loan,287717,7.34,02-01-2023,23-11-2023,21118.43,25575,24583,"90,60,150,60,30,0,90,0,0,0,150,0,0,0,0,0,0,0,30,0,180,180,0,30,0,0,0,120,0,0",15458,20731
8396,7762,21-03-2023,35,422,Personal Loan,160019,8.45,25-03-2023,08-10-2023,13521.61,90200,88392,"90,0,60,0,0,0,90,0,0,30,0,150,0,0,60,0,0,180,30,90,150,150,0,0,0,0,0,90,0,30",11462,50816
8397,9210,23-01-2023,60,412,Home Loan,536632,13.72,01-10-2022,03-10-2023,73625.91,95067,84834,"0,60,0,120,0,120,0,0,0,150,120,0,0,0,90,60,0,90,0,0,0,0,0,0,0,0,180,0,0,150",73672,50204
8398,2977,28-08-2022,46,336,Home Loan,275038,12.18,22-06-2022,15-10-2023,33499.63,75529,36071,"60,0,0,0,0,90,0,0,0,30,150,0,90,150,120,0,60,0,0,180,0,0,0,0,180,180,0,120,0,0",63502,49272
8399,8293,21-05-2023,59,678,Home Loan,187041,12.9,16-05-2023,22-11-2023,24128.29,43045,21328,"0,0,0,0,120,60,0,120,60,0,0,0,90,180,0,30,180,0,0,0,0,0,30,0,90,90,0,0,0,0",3355,46073
8400,2827,01-09-2022,42,454,Personal Loan,617178,5.4,29-10-2022,25-01-2024,33327.61,17477,16428,"0,0,0,90,0,0,90,0,0,60,150,60,0,120,0,30,180,60,0,0,60,0,0,0,60,0,0,60,0,0",3069,68050
8401,6802,24-08-2022,42,748,Home Loan,75683,11.03,24-04-2023,03-11-2023,8347.83,60198,34519,"150,150,0,0,180,150,150,0,60,0,0,0,150,0,0,30,0,0,180,180,0,0,120,0,180,0,0,60,0,0",24231,65017
8402,5770,24-02-2023,32,623,Auto Loan,317353,10.68,28-09-2022,03-03-2024,33893.3,21949,2570,"0,120,120,0,0,0,60,0,0,0,0,120,0,0,0,0,0,60,0,0,90,0,0,0,0,0,30,150,0,0",14489,78578
8403,7244,03-09-2022,22,539,Home Loan,158079,6.16,08-03-2023,15-10-2023,9737.67,93722,83139,"0,0,0,60,0,0,0,0,0,180,180,0,150,0,0,0,150,180,0,60,150,0,120,90,30,180,0,0,0,0",74347,98789
8404,5867,22-08-2022,46,308,Auto Loan,861904,7.41,27-09-2022,17-07-2023,63867.09,88761,15126,"0,120,0,120,30,90,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,180,30,60,120,0,0,0",53687,89371
8405,7790,22-02-2023,60,437,Auto Loan,103484,10.96,03-01-2023,05-03-2024,11341.85,59726,26351,"0,90,0,0,150,0,0,60,0,0,90,0,0,90,0,0,0,0,150,150,0,90,0,0,180,30,0,0,0,60",17374,76637
8406,5646,11-01-2023,20,324,Home Loan,363660,12.33,26-06-2022,02-05-2024,44839.28,2026,1901,"60,0,0,0,0,0,60,90,30,30,0,0,0,0,120,0,0,120,120,90,0,180,0,0,0,0,0,0,0,30",1340,22941
8407,9276,06-09-2022,50,790,Home Loan,754429,10.47,30-07-2022,21-10-2023,78988.72,38974,7532,"150,90,0,0,0,0,180,150,180,90,180,0,0,30,120,180,0,0,0,0,0,150,120,180,0,0,0,150,180,30",27461,25028
8408,6678,14-09-2022,50,306,Auto Loan,820105,8.58,26-06-2022,02-11-2023,70365.01,44369,6804,"0,0,0,0,180,0,0,90,0,0,0,0,0,0,0,0,180,150,150,0,0,0,30,90,0,0,0,0,0,150",25516,66476
8409,7923,10-07-2022,38,768,Personal Loan,555257,14.53,17-11-2022,02-01-2024,80678.84,83039,56537,"180,60,120,90,0,30,0,180,120,0,120,180,120,30,60,60,180,0,0,0,120,0,0,0,120,0,0,150,0,0",35034,31175
8410,7699,06-07-2022,23,804,Auto Loan,702140,7.8,04-05-2023,04-09-2023,54766.92,34193,29025,"0,0,30,150,30,60,120,0,0,0,150,0,120,0,0,120,0,0,0,0,30,0,0,90,0,0,0,0,120,90",8216,63173
8411,2123,17-02-2023,44,519,Auto Loan,873149,6.64,20-06-2022,21-06-2023,57977.09,64415,26858,"0,0,0,0,0,120,0,0,0,90,180,60,0,0,90,0,60,180,0,0,0,0,0,0,0,180,0,30,0,0",31034,75715
8412,1656,05-01-2023,28,547,Personal Loan,666607,8.51,05-05-2023,04-07-2023,56728.26,11441,7968,"60,180,60,0,90,0,0,0,0,0,0,0,90,0,0,150,180,60,0,60,90,0,150,0,0,0,0,0,0,30",3813,99854
8413,6048,25-03-2023,29,633,Personal Loan,740765,13.3,27-04-2023,18-06-2024,98521.74,66740,9612,"90,150,150,0,0,0,0,0,30,30,0,0,150,60,0,180,0,0,60,120,0,0,0,180,30,0,0,0,0,0",12457,21355
8414,3817,08-02-2023,50,508,Personal Loan,943668,7.72,14-11-2022,27-04-2024,72851.17,50098,20307,"60,0,0,0,0,60,0,0,90,0,60,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,90,90,0,0",20553,30124
8415,5115,14-04-2023,24,325,Personal Loan,955940,8.5,04-06-2023,26-04-2024,81254.9,22297,20148,"0,180,30,0,0,60,150,0,0,0,0,150,0,180,0,0,0,30,30,0,0,150,0,30,60,0,0,0,0,60",14455,79081
8416,4333,26-05-2023,21,669,Auto Loan,679771,8.62,08-05-2023,20-11-2023,58596.26,57758,29095,"0,0,0,0,0,150,0,0,60,180,120,0,0,60,180,0,0,0,0,0,0,60,0,0,0,120,0,0,30,0",40135,37546
8417,3863,02-04-2023,51,530,Auto Loan,424019,9.67,11-10-2022,23-01-2024,41002.64,8242,4158,"30,0,150,0,0,0,30,30,0,0,0,0,0,60,180,90,0,0,0,0,0,180,180,30,90,0,30,0,0,0",6046,26326
8418,9128,02-01-2023,37,843,Auto Loan,184610,7.9,16-09-2022,06-01-2024,14584.19,44981,35464,"60,0,0,30,60,0,180,0,90,30,0,0,0,0,0,0,0,0,0,0,150,60,0,0,0,30,0,150,120,120",31537,85004
8419,9091,11-01-2023,56,663,Personal Loan,228234,6.81,09-12-2022,17-10-2023,15542.74,19794,5716,"0,0,60,0,0,0,120,0,30,120,0,0,60,0,30,150,180,60,90,0,0,180,0,180,0,0,180,60,60,0",7722,85087
8420,4562,26-08-2022,54,885,Personal Loan,262240,10.74,15-03-2023,11-09-2023,28164.58,64963,25833,"0,0,0,90,0,0,0,150,0,60,120,0,0,30,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,30",6457,26090
8421,4052,10-02-2023,55,528,Home Loan,832899,9.33,26-10-2022,09-11-2023,77709.48,56067,44919,"30,150,0,0,0,0,0,90,0,0,0,180,0,0,0,0,90,0,0,120,90,180,0,60,0,60,0,0,30,0",8286,93019
8422,8516,27-10-2022,29,818,Auto Loan,576950,10.8,20-06-2022,07-10-2023,62310.6,67004,44911,"180,60,0,0,0,0,0,0,180,0,0,0,0,180,0,30,120,0,180,120,0,0,0,0,0,0,90,0,0,30",24030,79550
8423,2350,18-04-2023,50,379,Personal Loan,929944,14.66,15-02-2023,26-07-2023,136329.79,21552,20900,"0,0,0,180,60,0,0,120,0,120,180,150,0,0,0,0,0,60,120,0,30,120,150,0,0,0,0,0,0,150",996,56575
8424,5431,21-01-2023,33,741,Personal Loan,29100,10.88,08-05-2023,11-05-2024,3166.08,38629,28849,"60,0,0,60,90,0,120,90,0,120,0,180,60,150,0,60,0,0,180,30,90,0,0,0,0,0,0,0,0,180",38224,47711
8425,5747,05-02-2023,60,305,Home Loan,24349,11.51,25-08-2022,06-02-2024,2802.57,92185,7265,"0,0,0,0,0,0,120,0,30,150,0,180,0,0,0,90,0,0,0,30,150,60,0,0,0,0,180,0,0,150",36157,25614
8426,9096,29-10-2022,53,717,Personal Loan,545833,11.66,11-01-2023,01-09-2023,63644.13,69993,68611,"0,150,0,180,150,0,0,0,90,150,0,150,0,120,0,0,0,0,0,0,0,30,60,0,0,0,60,0,0,0",47122,24105
8427,4554,25-07-2022,52,859,Home Loan,722840,5.2,28-06-2022,12-04-2024,37587.68,29646,17874,"0,0,0,0,30,0,0,0,0,30,0,30,60,0,0,0,0,0,30,180,0,30,150,90,0,0,0,60,0,0",19917,25215
8428,6744,01-02-2023,49,814,Auto Loan,202219,11.62,17-11-2022,13-07-2023,23497.85,96011,64620,"180,0,0,0,0,0,150,0,0,0,0,30,0,0,0,0,0,30,0,0,150,0,0,90,60,0,0,0,30,90",23350,33945
8429,1557,03-09-2022,51,824,Home Loan,565509,9.66,07-07-2022,20-11-2023,54628.17,94415,51246,"150,0,0,0,0,0,0,0,0,0,0,0,150,0,90,120,0,0,0,180,0,150,0,60,0,60,0,0,0,0",63661,42775
8430,2292,20-09-2022,54,589,Personal Loan,917166,5.15,13-01-2023,03-08-2023,47234.05,48078,20462,"0,0,0,60,0,0,60,90,0,0,0,0,0,90,0,0,0,120,0,30,60,120,0,30,30,0,60,0,0,0",18981,30600
8431,5285,14-06-2023,40,403,Personal Loan,723793,11.85,22-01-2023,21-09-2023,85769.47,48699,37233,"120,0,60,180,0,0,30,0,0,120,180,0,120,150,120,0,0,60,0,0,60,0,150,0,0,60,0,0,0,0",31036,79723
8432,9728,23-01-2023,48,581,Auto Loan,78401,7.89,16-11-2022,02-01-2024,6185.84,10174,7120,"120,0,0,90,0,0,0,0,0,0,0,150,150,0,0,180,60,150,0,150,90,0,150,0,0,0,90,180,120,0",8801,26480
8433,1348,28-08-2022,38,671,Home Loan,726577,14.81,15-01-2023,24-05-2024,107606.05,83337,27370,"0,0,120,0,0,30,90,90,0,30,120,0,0,0,0,60,180,180,60,0,0,120,180,0,0,0,0,0,0,180",12195,76728
8434,2870,30-09-2022,36,776,Auto Loan,117680,12.22,12-06-2023,01-03-2024,14380.5,84852,47358,"30,0,0,30,0,60,150,0,0,0,0,0,0,0,0,0,120,0,0,0,180,0,60,0,0,0,0,180,150,0",50081,17048
8435,1045,27-03-2023,28,357,Personal Loan,308932,11.49,17-02-2023,07-04-2024,35496.29,85149,9248,"0,0,0,150,0,180,0,0,150,0,0,150,0,0,0,180,0,0,0,0,0,90,120,0,0,0,60,30,0,0",24008,44843
8436,5560,14-05-2023,60,461,Auto Loan,850619,12.81,22-08-2022,01-06-2024,108964.29,44228,15873,"0,60,90,0,0,0,0,0,90,120,0,0,0,0,0,0,0,120,0,0,30,150,0,30,150,60,0,0,0,0",11785,34801
8437,4724,17-11-2022,43,793,Auto Loan,177245,10.71,17-12-2022,13-01-2024,18982.94,67716,26451,"60,0,90,30,120,90,0,0,120,30,0,120,0,0,0,0,0,0,0,0,0,60,0,0,90,0,120,90,30,120",36603,19297
8438,3923,08-06-2023,54,586,Home Loan,375676,9.73,06-08-2022,20-10-2023,36553.27,24806,9191,"0,30,60,0,60,0,150,0,30,0,0,0,0,0,0,0,120,60,0,30,0,90,0,0,0,0,0,120,120,0",8401,44257
8439,1994,11-11-2022,57,672,Personal Loan,878812,13.5,17-05-2023,20-08-2023,118639.62,47068,34146,"120,0,0,120,0,180,60,0,120,60,0,30,90,120,60,150,180,0,0,0,0,180,0,150,0,0,0,0,90,0",18395,78611
8440,1418,29-12-2022,46,516,Home Loan,155086,13.35,10-01-2023,13-12-2023,20703.98,47436,32064,"0,0,180,0,30,0,0,120,0,120,60,0,0,0,0,0,0,0,120,0,0,0,30,0,0,0,90,0,60,90",31142,24023
8441,5077,20-02-2023,54,443,Home Loan,298762,5.69,22-02-2023,31-03-2024,16999.56,18789,15537,"0,0,150,0,60,0,0,0,60,30,0,0,150,0,150,0,0,120,0,150,30,0,0,180,120,180,0,0,0,0",11099,64420
8442,3346,02-06-2023,27,874,Home Loan,382281,7.75,07-08-2022,29-08-2023,29626.78,87334,42623,"150,0,0,0,0,0,90,60,150,0,0,0,0,0,0,180,30,0,0,120,150,0,0,0,0,0,150,90,0,0",14842,49533
8443,1016,15-03-2023,30,358,Home Loan,732729,12.09,06-06-2023,17-08-2023,88586.94,40560,25458,"180,0,30,90,0,150,180,30,0,120,0,0,0,180,0,0,0,0,120,0,0,120,0,0,180,60,0,0,0,60",1423,37683
8444,7968,14-12-2022,58,648,Home Loan,76432,14.47,26-05-2023,02-07-2023,11059.71,64475,28435,"120,0,180,0,0,0,60,150,120,0,90,0,120,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0",6825,34047
8445,3912,07-03-2023,45,577,Home Loan,364865,12.32,08-10-2022,30-03-2024,44951.37,82535,77391,"120,0,0,180,0,0,90,30,0,0,0,150,0,0,0,150,0,60,0,30,0,0,30,0,0,0,0,0,0,0",46783,24162
8446,2919,25-05-2023,50,700,Auto Loan,130201,5.16,21-04-2023,25-08-2023,6718.37,85972,23444,"0,0,0,0,0,150,60,0,0,0,0,150,120,0,0,120,0,30,0,0,180,180,0,60,0,0,0,0,0,0",54457,14422
8447,7279,22-03-2023,51,595,Auto Loan,20479,13.63,07-12-2022,07-06-2024,2791.29,75376,19308,"0,180,0,0,0,180,0,0,0,0,0,0,180,0,0,0,0,150,30,0,30,0,0,90,0,0,0,150,0,0",64058,42931
8448,4894,17-07-2022,42,302,Home Loan,206260,6.18,13-02-2023,18-03-2024,12746.87,22547,1316,"0,0,30,0,0,90,120,90,30,60,180,0,0,0,120,0,0,0,0,0,180,0,150,30,120,150,0,60,0,150",5174,59889
8449,1634,18-08-2022,42,675,Personal Loan,995362,14.77,23-07-2022,21-09-2023,147014.97,58395,17527,"0,0,0,30,0,90,0,0,30,0,180,150,0,180,0,0,0,0,180,30,0,150,90,0,0,180,0,180,0,0",52996,73206
8450,8944,04-09-2022,47,798,Personal Loan,680727,7.33,30-12-2022,13-10-2023,49897.29,39121,27801,"0,0,0,60,0,0,0,180,0,0,0,0,0,0,180,0,0,90,120,0,30,180,0,0,0,90,90,90,60,0",21219,81095
8451,7922,15-05-2023,28,544,Personal Loan,310933,7.47,22-12-2022,17-12-2023,23226.7,42047,30624,"90,0,0,0,0,0,120,0,90,0,180,150,0,0,0,0,0,0,120,0,120,0,30,0,180,150,0,0,0,90",15720,91043
8452,2389,17-02-2023,50,671,Home Loan,845224,12.23,14-11-2022,12-11-2023,103370.9,63290,3162,"0,90,0,0,0,30,0,120,0,60,0,60,0,0,0,0,0,0,0,0,0,90,0,90,60,180,0,0,0,90",25128,20947
8453,9930,20-02-2023,44,401,Home Loan,115229,8.0,11-10-2022,20-09-2023,9218.32,37744,8622,"180,0,120,90,90,0,60,90,0,0,0,0,0,30,0,180,0,0,0,0,90,0,60,180,60,0,0,0,60,60",36418,92898
8454,4166,02-12-2022,55,798,Auto Loan,139051,7.72,24-11-2022,21-11-2023,10734.74,18210,6884,"150,30,0,0,0,180,0,150,120,0,120,0,0,0,0,0,0,0,0,120,180,0,0,0,180,0,120,90,60,90",17842,44517
8455,2418,18-06-2023,37,615,Home Loan,902386,14.21,27-04-2023,17-11-2023,128229.05,3881,2065,"0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,120,30,120,90,0,0,60,120,90,0",176,31106
8456,5195,09-12-2022,28,667,Personal Loan,778795,5.19,26-07-2022,08-03-2024,40419.46,80941,2976,"0,0,0,30,150,0,180,0,0,0,0,0,150,180,30,150,180,30,0,0,0,0,0,120,0,150,180,0,120,0",42050,61928
8457,4836,16-10-2022,39,820,Home Loan,471464,5.51,25-11-2022,22-04-2024,25977.67,95718,28141,"90,0,0,0,0,0,0,180,0,120,60,120,180,0,90,30,0,0,0,0,0,60,180,90,0,60,0,60,0,0",93133,90678
8458,6779,05-03-2023,47,337,Personal Loan,237202,7.87,03-01-2023,21-01-2024,18667.8,46160,27884,"0,150,120,0,0,0,0,0,30,0,60,0,0,0,120,150,120,120,0,150,0,0,0,0,0,30,150,120,0,0",455,23629
8459,8489,27-06-2022,52,352,Personal Loan,269861,7.55,30-01-2023,23-05-2024,20374.51,39118,9126,"30,0,30,90,30,0,150,180,0,0,0,90,120,0,0,0,0,0,30,0,90,30,30,0,180,0,0,60,120,0",9795,46923
8460,7242,05-06-2023,48,377,Auto Loan,986014,6.64,07-06-2023,05-03-2024,65471.33,17993,14627,"0,0,30,120,0,0,0,0,0,0,0,0,0,0,0,150,90,0,0,120,90,0,150,150,0,30,0,150,0,90",3420,17395
8461,5066,21-07-2022,51,737,Auto Loan,166873,8.66,09-11-2022,10-01-2024,14451.2,24624,9094,"0,0,0,0,0,30,30,0,0,180,30,180,0,90,150,0,0,150,120,180,0,150,0,150,30,180,90,0,0,0",21713,45099
8462,4420,06-02-2023,33,744,Home Loan,946847,9.12,05-07-2022,24-01-2024,86352.45,47938,2413,"0,0,0,0,150,60,0,0,120,0,0,0,0,0,30,90,180,30,120,0,150,90,0,180,0,150,0,0,180,0",10132,33249
8463,8431,15-03-2023,45,499,Home Loan,804517,12.04,28-07-2022,08-05-2024,96863.85,86737,24006,"0,30,0,0,90,0,0,180,0,0,120,0,120,30,0,0,0,150,0,60,0,120,0,0,0,0,0,180,60,0",20748,50510
8464,7728,15-02-2023,59,882,Auto Loan,99089,7.09,06-02-2023,27-11-2023,7025.41,25635,2893,"30,0,30,180,0,180,0,0,120,0,0,60,30,0,120,0,30,0,150,0,90,150,0,0,0,0,60,0,0,0",7555,55310
8465,8666,26-05-2023,59,333,Auto Loan,108735,5.62,23-08-2022,21-02-2024,6110.91,74729,41462,"0,0,60,0,0,0,150,60,0,0,0,120,60,0,0,0,0,60,0,120,60,0,0,180,0,120,0,90,0,180",50719,49455
8466,5973,09-12-2022,60,805,Auto Loan,743414,14.04,14-12-2022,26-02-2024,104375.33,24308,2355,"0,180,0,0,180,0,60,0,0,120,0,0,0,90,180,0,0,0,60,30,0,0,30,0,0,0,30,0,0,0",10104,55467
8467,1664,02-12-2022,60,728,Personal Loan,60159,11.48,17-03-2023,14-02-2024,6906.25,93635,50166,"150,90,0,0,0,30,0,180,30,150,120,60,0,0,60,0,30,0,30,0,0,0,0,0,0,0,180,120,0,120",52546,51699
8468,8732,17-07-2022,25,470,Auto Loan,198420,14.34,04-09-2022,15-10-2023,28453.43,39862,5829,"0,180,0,0,0,0,0,0,60,120,0,90,30,120,0,0,0,0,180,0,0,0,0,30,0,0,0,120,0,30",9876,62656
8469,4584,01-06-2023,44,703,Home Loan,441799,14.96,28-11-2022,01-01-2024,66093.13,27388,3241,"0,120,0,0,0,0,0,60,0,0,0,0,180,0,0,0,180,0,0,0,150,60,90,0,90,120,0,0,0,0",14403,22521
8470,9840,31-12-2022,26,391,Personal Loan,967349,9.15,27-02-2023,25-06-2023,88512.43,87059,31703,"30,0,0,150,0,150,0,150,0,0,0,0,0,0,0,0,0,180,180,0,150,60,0,0,0,0,0,0,0,150",52221,32660
8471,7561,20-07-2022,53,692,Auto Loan,353856,5.21,08-02-2023,11-01-2024,18435.9,98373,4910,"90,0,180,120,0,90,0,30,0,0,120,0,0,90,0,0,30,60,0,60,0,0,0,0,0,0,90,0,60,120",59187,68403
8472,8969,16-09-2022,56,303,Home Loan,902620,13.3,03-11-2022,02-02-2024,120048.46,77984,19552,"0,0,0,0,90,30,120,0,180,60,90,0,60,0,0,0,180,0,60,0,0,0,120,90,0,0,60,0,90,0",30005,64625
8473,4548,02-11-2022,54,616,Home Loan,761373,8.78,04-02-2023,06-07-2023,66848.55,19562,992,"0,0,0,120,0,0,0,60,90,60,0,0,150,180,0,120,0,0,0,0,0,0,90,0,120,120,0,120,180,0",504,23758
8474,4036,16-03-2023,48,455,Auto Loan,678227,5.4,17-04-2023,24-11-2023,36624.26,61500,43600,"0,90,0,0,0,60,60,0,0,0,0,0,0,0,60,90,0,0,150,0,0,0,0,0,0,0,30,0,0,0",8780,13324
8475,8049,30-06-2022,28,596,Personal Loan,373152,7.0,21-07-2022,31-07-2023,26120.64,30564,17754,"0,150,150,0,90,30,0,180,0,0,180,180,0,0,30,0,120,0,0,150,0,90,0,60,30,0,60,0,30,0",18133,60963
8476,8382,20-09-2022,23,502,Personal Loan,168613,7.82,05-11-2022,07-01-2024,13185.54,80804,54520,"0,60,0,60,120,0,0,0,0,0,0,0,0,30,120,180,150,0,150,0,0,120,0,60,60,0,150,0,0,0",60418,16457
8477,9023,09-12-2022,49,421,Personal Loan,806295,11.16,15-10-2022,17-03-2024,89982.52,85336,55779,"0,0,0,0,150,0,150,0,0,0,0,0,0,120,0,0,0,150,0,0,0,0,120,0,0,0,0,0,0,180",10291,97512
8478,9649,25-04-2023,40,335,Auto Loan,229635,14.68,04-12-2022,10-08-2023,33710.42,81498,64410,"0,90,90,120,0,60,0,0,0,0,0,0,0,0,120,0,30,0,0,0,0,60,90,0,0,60,150,0,0,90",23705,24783
8479,6738,10-10-2022,53,577,Auto Loan,219969,6.1,09-11-2022,13-03-2024,13418.11,8027,2075,"90,0,0,90,0,0,120,30,30,0,0,0,120,120,150,0,150,0,30,0,0,0,0,120,0,0,90,0,0,0",6167,48445
8480,7791,28-01-2023,32,403,Home Loan,25252,6.05,29-11-2022,25-12-2023,1527.75,38993,23092,"0,0,0,0,180,30,180,30,180,0,0,60,0,90,120,60,90,0,0,90,0,0,30,30,0,120,0,120,120,0",3058,13312
8481,9783,10-10-2022,31,772,Personal Loan,13559,11.74,21-02-2023,21-04-2024,1591.83,43072,33048,"150,90,180,150,0,0,30,0,60,60,0,60,0,90,0,0,0,0,180,0,90,0,0,60,0,0,0,0,0,0",41362,69021
8482,1373,30-07-2022,51,466,Personal Loan,205887,5.29,16-08-2022,27-12-2023,10891.42,13813,10977,"180,90,0,120,0,0,120,0,30,0,180,0,60,120,0,120,60,60,30,0,0,60,0,0,120,0,0,150,150,150",4929,75116
8483,8447,09-12-2022,55,857,Auto Loan,620879,12.13,17-07-2022,15-04-2024,75312.62,99025,42358,"180,120,60,0,150,90,0,0,120,60,0,0,0,0,0,0,60,0,120,180,0,0,0,30,180,0,0,30,0,0",97402,75694
8484,9698,21-10-2022,35,797,Auto Loan,73046,6.87,30-09-2022,28-05-2024,5018.26,15893,12729,"30,30,0,0,0,150,150,0,30,180,150,0,30,30,30,30,0,90,0,0,0,0,0,0,30,0,180,150,0,0",15789,94149
8485,1708,17-01-2023,53,311,Auto Loan,941854,9.87,09-10-2022,22-10-2023,92960.99,13454,5918,"0,0,0,0,90,0,0,0,0,60,60,150,150,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0",7615,54753
8486,8950,23-11-2022,36,873,Auto Loan,416686,13.62,03-04-2023,01-06-2024,56752.63,64480,60329,"30,0,30,90,0,30,0,0,0,0,0,0,60,0,0,60,0,150,150,180,0,0,0,120,0,120,0,0,150,180",52009,84417
8487,1030,22-02-2023,38,348,Home Loan,914393,7.07,18-11-2022,17-12-2023,64647.59,75744,61263,"0,120,0,0,0,0,180,0,0,0,120,0,150,0,60,0,30,0,0,180,30,0,0,0,0,0,30,60,0,0",21055,50928
8488,7045,31-07-2022,52,864,Home Loan,431987,10.92,20-10-2022,05-01-2024,47172.98,79062,64906,"150,180,90,0,150,120,150,0,90,30,0,0,0,180,120,150,60,90,180,0,0,0,120,0,180,0,0,0,0,90",20033,58087
8489,8751,03-01-2023,58,484,Auto Loan,417090,14.92,26-10-2022,10-08-2023,62229.83,23649,1697,"0,150,30,0,150,120,0,0,0,150,0,180,0,60,180,180,150,0,0,0,0,0,150,0,30,30,180,150,120,0",20665,43153
8490,8284,06-07-2022,52,465,Auto Loan,439594,7.34,26-02-2023,08-01-2024,32266.2,2297,1104,"0,60,60,0,0,90,0,0,0,0,150,120,30,0,0,150,60,0,0,0,0,180,0,0,30,60,0,0,0,0",831,74493
8491,9005,17-03-2023,47,831,Home Loan,859227,6.34,20-06-2022,06-01-2024,54474.99,63435,22277,"0,0,90,90,0,0,0,0,0,0,0,0,60,120,150,0,0,0,0,30,90,0,0,90,0,0,0,0,90,90",12948,42367
8492,8940,31-05-2023,51,689,Home Loan,210665,11.33,02-03-2023,21-07-2023,23868.34,7069,6028,"0,120,120,60,0,30,0,30,0,90,0,30,180,150,0,120,0,0,0,0,0,30,0,0,0,150,0,0,0,0",7057,92373
8493,3408,09-09-2022,40,685,Home Loan,948314,7.47,30-06-2022,27-12-2023,70839.06,79763,11534,"150,0,0,120,0,60,0,0,0,60,60,0,0,0,0,30,150,90,150,0,180,0,150,90,0,0,60,0,90,0",56008,30248
8494,4242,29-07-2022,25,486,Auto Loan,970621,8.08,23-03-2023,15-04-2024,78426.18,96328,70045,"0,30,0,0,0,0,0,90,0,30,120,0,0,180,0,180,0,90,60,0,0,90,0,30,0,150,0,60,0,0",86681,27091
8495,3135,08-06-2023,26,471,Personal Loan,874145,10.71,06-04-2023,08-09-2023,93620.93,21731,13004,"120,180,0,0,180,0,0,0,0,0,0,90,0,0,60,0,120,0,150,60,30,0,0,150,90,60,30,150,0,30",13768,18601
8496,7021,12-11-2022,57,597,Home Loan,542342,12.59,14-06-2023,17-05-2024,68280.86,98797,51957,"0,180,90,0,0,0,0,0,0,0,0,90,0,0,30,0,90,30,0,0,0,90,120,0,120,0,120,30,150,60",68064,85445
8497,8411,14-04-2023,31,348,Home Loan,169693,13.61,28-09-2022,27-08-2023,23095.22,39883,20888,"0,0,0,0,0,0,0,0,150,0,30,150,0,0,0,180,60,0,0,0,180,120,60,0,0,0,0,60,0,0",35742,93738
